"topic"	"V1"	"V2"	"context"
"motor/noun/ad20011229/17882"	30.1177686146112	-33.8597214778774	"De door Wiesmann ontwikkelde uitlaat van de MF30 maakt een sonoor , prachtig geluid , wanneer de <font color=red><b>motor</b></font> na een druk op de startknop roffelend aanslaat ."
"motor/noun/ad20020111/2888"	43.8186276586356	14.0197304436748	"De <font color=red><b>motoren</b></font> gieren , de rotorbladen draaien op volle toeren ."
"motor/noun/ad20020126/9750"	76.0653018989158	104.374913984478	"En dan , natuurlijk veel belangrijker , het goede nieuws : de economie van de VS is aan het aansterken en kan weer als <font color=red><b>motor</b></font> van de wereldeconomie gaan fungeren ."
"motor/noun/ad20020202/55090"	-32.5113959690982	-32.4735401475465	"Want waarom ook niet een luchtballon , antieke tram , <font color=red><b>motor</b></font> met zijspan of een Engelse dubbeldekker ?"
"motor/noun/ad20020206/47952"	-10.9773737812449	15.8174673211874	"De <font color=red><b>motor</b></font> ronkt , de beat versnelt , er komt een ambulance voorbij ."
"motor/noun/ad20020209/89843"	25.7818662038794	-6.99095863408475	"Het gaspedaal is diep ingedrukt , de <font color=red><b>motor</b></font> lijkt geen hinder te ondervinden van de toeren begrenzer ."
"motor/noun/ad20020223/52675"	22.6747351720779	-33.790972228819	"Opel is erin geslaagd de geluiden van <font color=red><b>motor</b></font> en rijwind tot indrukwekkend laag niveau terug te dringen ."
"motor/noun/ad20020302/44185"	17.6945371607233	-22.7227469677582	"Fijne <font color=red><b>motoren</b></font> , aangenaam veercomfort , weinig geluid , een stevige wegligging en een scherpe besturing ."
"motor/noun/ad20020305/12447"	28.5528266924392	-42.4984805464198	"Auto's zelf zijn al zo stil geworden dat bij snelheden boven de 50 de banden het geluid van de <font color=red><b>motor</b></font> overstemmen ."
"motor/noun/ad20020306/40709"	-67.7797246738942	0.562262427247404	"Ik voel me thuis op deze <font color=red><b>motor</b></font> ."
"motor/noun/ad20020306/4918"	-16.0442657469513	21.6427471488412	"Dat geldt zowel voor het kabaal van drukke verkeersaders dat hen uit de slaap houdt , vliegtuigen die bij nacht en ontij overkomen en <font color=red><b>motoren</b></font> en bromfietsen , waarvan het geluid de aanvaardbare grenzen ver overschrijdt ."
"motor/noun/ad20020315/39721"	-12.610552835837	39.2024440572445	"Het is bij de onthulling van de fluistertrekker van DAF Trucks niet meteen duidelijk , maar de <font color=red><b>motor</b></font> blijkt al te draaien ."
"motor/noun/ad20020315/39913"	22.6708015818159	19.0893048598418	"De <font color=red><b>motor</b></font> kan dan minder toeren - lees : minder lawaai - maken , er wordt een extra demper op de uitlaat ingeschakeld en een soort jaloezie houdt het geluid van de koelventilator binnen de perken ."
"motor/noun/ad20020321/31334"	77.2619193631426	100.319702933573	"Beide prijzen fungeerden als <font color=red><b>motor</b></font> voor de Beets Brothers ( Alexander Beets saxofoon , Marius Beets bas ) , de band die als een swingende jazzmobiel door Nederland raasde en drie cd's opnam ."
"motor/noun/ad20020323/58005"	-36.03237202646	-15.1353596290197	"Ondanks de brullende , sissende en bijkans krijsende <font color=red><b>motor</b></font> geeft de Lamborghini veel vertrouwen ."
"motor/noun/ad20020323/58027"	1.26508812054627	-29.7652892413757	"Als vanzelf ga je steeds meer in op de uitdagende kreten die de <font color=red><b>motor</b></font> luid en onvermoeibaar slaakt ."
"motor/noun/ad20020330/50149"	34.6600561004451	48.491104612368	"Start de <font color=red><b>motor</b></font> en luister alvast naar de twee grommende pijpjes , ze klinken veelbelovend ."
"motor/noun/ad20020420/57732"	4.64115496701955	-11.3509030694073	"Dan kun je zelf het geluidsniveau bepalen , de wilde reacties van de <font color=red><b>motor</b></font> voelen en genieten van de zuivere bediening ."
"motor/noun/ad20020420/59258"	15.3290108559296	-24.3428766692872	"De 1,8 liter <font color=red><b>motor</b></font> blijkt een prima basis te zijn voor deze auto ."
"motor/noun/ad20020501/11621"	0.0157620618405861	19.4216182143038	"Museeuw werd in Gistel aangereden door een wagen toen hij op zijn <font color=red><b>motor</b></font> een ritje maakte met zijn vrouw en kind ."
"motor/noun/ad20020515/37311"	55.8521072669259	2.19024845860432	"Met zo'n prestatie zou de Tibetaanse economische <font color=red><b>motor</b></font> op hogere toeren draaien dan die van Shanghai ."
"motor/noun/ad20020518/47211"	30.3453407836747	-43.6650831167484	"De <font color=red><b>motor</b></font> maakt een sportief geluid en de banden laten zich op open asfalt ook goed horen ."
"motor/noun/ad20020525/37224"	15.8166434632041	-51.5026842966176	"De ` R' geeft aan dat deze Golf erg snel is en de cijfers 32 slaan op de inhoud van de <font color=red><b>motor</b></font> : een 3,2 liter V6 van 241 pk ."
"motor/noun/ad20020525/45488"	28.7265478767233	-3.69217187585387	"Zolang de turbo nog onvoldoende druk heeft opgebouwd , geeft de krachtbron niet thuis en bestaat zelfs het gevaar dat de <font color=red><b>motor</b></font> afslaat ."
"motor/noun/ad20020528/8352"	31.6053433230488	-42.6855098153382	"Het geluid van de <font color=red><b>motor</b></font> , het geluid van de trillende band op een ruw wegdek en het geluid van de samengedrukte lucht dat ontsnapt uit de profielen van de rollende band ."
"motor/noun/ad20020601/41953"	-35.9803988809743	-26.4466105874305	"Voorbeeld : deelnemer A een rode Smart , deelnemer B een verkeersbord met een overstekend hert en deelnemer C een <font color=red><b>motor</b></font> met zijspan ."
"motor/noun/ad20020608/62622"	-33.8533122465022	0.797333768853224	"Voortgestuwd door de beste <font color=red><b>motor</b></font> in het veld zijn Montoya en Ralf Schumacher voor mij de favorieten ."
"motor/noun/ad20020615/4312"	7.58112313659193	24.9548852108041	"Bij botsing tussen een <font color=red><b>motor</b></font> en een auto op de provinciale weg tussen Aalsmeer en Uithoorn zijn gisternacht drie mensen omgekomen ."
"motor/noun/ad20020706/45432"	6.89924719155218	-47.132966461327	"Een mooie <font color=red><b>motor</b></font> , dat wel , maar voor de Mazda6 onvoldoende krachtig ."
"motor/noun/ad20020812/2277"	11.0235815148187	19.788280780795	"Hij liet de <font color=red><b>motor</b></font> van zijn bestelauto lopen en liep zo'n 15 meter weg van zijn wagen ."
"motor/noun/ad20020812/2644"	-16.6104143323232	59.0456519837605	"De man uit Rijswijk ( ZH ) werd door een <font color=red><b>motor</b></font> aangereden ."
"motor/noun/ad20020907/58055"	35.057994397006	-25.9073165304897	"In de pits hoorden ze hoe het hoge , gierende geluid van de <font color=red><b>motor</b></font> abrupt stopte ."
"motor/noun/ad20020916/43115"	4.79870432193512	-23.1867812451849	"Dat heeft BMW ook wel - een sterke <font color=red><b>motor</b></font> in elk geval - maar hij gaat nogal eens kapot ."
"motor/noun/ad20020916/43148"	-11.5823229310757	46.7411856599976	"In de training draaide de <font color=red><b>motor</b></font> meer dan 19.000 toeren per minuut ."
"motor/noun/ad20020921/64130"	28.0189845262446	-32.3881855943273	"De <font color=red><b>motoren</b></font> zien er scherp uit , maken een spannend geluid en geven de berijder het gevoel dat ze écht aan het motorrijden zijn ."
"motor/noun/ad20021012/35540"	10.618766491967	-10.3691630766096	"De goedkoopste versie met de nieuwe <font color=red><b>motor</b></font> is de driedeurs NJoy van ¤22.395 ."
"motor/noun/ad20030410/22147"	-16.3464460153026	-12.9993941985169	"Cipollini reed naast zijn ploegleidersauto toen één van de tijdwaarnemers op zijn <font color=red><b>motor</b></font> wilde passeren ."
"motor/noun/ad20030410/22282"	-18.929020308974	-3.2650450160362	"Toen die man op zijn <font color=red><b>motor</b></font> claxonnerend voorbij kwam , kon ik me niet meer inhouden ."
"motor/noun/ad20030503/11197"	20.8568693713173	18.8434272027554	"Een <font color=red><b>motor</b></font> maakt bij 4000 toeren 32 keer zo veel lawaai als bij 2000 toeren ."
"motor/noun/ad20030517/75357"	-8.30691121435537	41.0799886756525	"De <font color=red><b>motor</b></font> draait opeens ook heel soepel en gemakzuchtig en hoeft helemaal niet hoog in de toeren te worden gejaagd ."
"motor/noun/ad20030520/45329"	-21.4858796601905	15.8780935629284	"" Ik was bezig de <font color=red><b>motor</b></font> van mijn boot te smeren , toen bandleider Juan de Marcos zich vanuit het niets meldde " , corrigeert Ibrahim Ferrer , die in de jaren 60 en 70 een populaire zanger was in Cuba ."
"motor/noun/ad20030527/13879"	7.36241536399041	-15.2577292380208	"Uit een steekproef die de NVVM bij bandenspecialisten uitvoerde onder 1600 bezitters van <font color=red><b>motoren</b></font> blijkt dat vooral de voorbanden vaak te slap zijn ."
"motor/noun/ad20030531/38725"	-1.55776681653066	-37.4641408230795	"De <font color=red><b>motor</b></font> is voortdurend nadrukkelijk hoorbaar , maar in een auto als de Roadster verwacht je bijna niet anders ."
"motor/noun/ad20030603/43039"	24.4381904059333	22.8393121232633	"Het lawaai van <font color=red><b>motoren</b></font> , dreunende hiphop uit luxe terreinwagens , driftig getoeter en het geschreeuw van agressieve bestuurders vallen nauwelijks meer op ."
"motor/noun/ad20030613/55579"	-32.9704744330647	11.606393479643	"Ik ga er wel vanuit dat de teams met de sterke <font color=red><b>motoren</b></font> vooraan zullen staan ."
"motor/noun/ad20030614/39597"	6.79229655464327	8.43897105215141	"Onderstel en <font color=red><b>motor</b></font> zijn van Ford ."
"motor/noun/ad20030614/39605"	25.3001104744877	5.89507710374298	"De <font color=red><b>motor</b></font> is vriendelijk en welwillend , maar geen toonbeeld van dadendrang ."
"motor/noun/ad20030628/35804"	22.596803982894	-12.3333217996087	"Vlotte rijders en ook caravantrekkers moeten de <font color=red><b>motor</b></font> toch echt op toeren houden , anders worden zij met deze auto zwaar teleurgesteld ."
"motor/noun/ad20030704/815"	3.10562627873981	-24.9820526000253	"Deze gedistingeerde bolide kent een prijskaartje van 82.000 euro ( instapmodel ) tot 147.000 euro voor een exemplaar met nog krachtiger <font color=red><b>motor</b></font> en meer toeters en bellen ."
"motor/noun/ad20030705/33844"	4.63027617009425	-7.02772294828453	"Het internationale gezelschap bekijkt al rijdend elkaars <font color=red><b>motoren</b></font> ."
"motor/noun/ad20030712/21601"	5.60180657301897	-36.7818358246866	"Een ander groot verschil met de vijf jaar oude , achterwielaangedreven City Coupé is dat de Forfour een <font color=red><b>motor</b></font> voorin heeft die de voorwielen aandrijft via een normale vijfbak of - tegen meerprijs - een zestraps automaat ."
"motor/noun/ad20030920/34040"	-11.8089026631048	-42.5161998289226	"Na de eerste opwarmkilometers is de <font color=red><b>motor</b></font> aangenaam stil ( zolang je maar onder de 3500 tpm blijft ) en de prestaties zijn ruim voldoende ."
"motor/noun/ad20031004/31941"	-47.4525550580341	20.1123219334871	"Gooi het gas open en de <font color=red><b>motor</b></font> wordt gelanceerd ."
"motor/noun/ad20031004/33604"	26.6419301424213	-17.501412618515	"Sportieve rijders doen er wel goed aan de <font color=red><b>motor</b></font> enigszins op toeren te houden ."
"motor/noun/ad20031023/1923"	42.5031952403055	-25.3182057639251	"Dan de geluiden die bij de valpartij horen : <font color=red><b>motor</b></font> die ophoudt , het schitterende raspende geluid van de scooter over het asfalt , en ten slotte stilte ."
"motor/noun/ad20031203/30581"	-14.6481793719512	-61.3083099372611	"De <font color=red><b>motor</b></font> van de wereldeconomie , die van de Verenigde Staten , draait op volle toeren ."
"motor/noun/ad20040131/38313"	41.9036228098256	-27.060000650658	"Zo is het bij heel veel elektrische apparaten : het geluid dat je hoort is gewoon de mechaniek , de <font color=red><b>motor</b></font> ."
"motor/noun/ad20040214/71649"	9.77554971287402	-46.5384412393876	"Hij weegt slechts 850 kg en dat moet in combinatie met de 100 pk sterke 2,0 liter <font color=red><b>motor</b></font> tot pittige prestaties leiden ."
"motor/noun/ad20040228/62578"	-69.1837096689343	0.459568008120182	"Twee zware valpartijen ( met fiets en <font color=red><b>motor</b></font> ) en een mogelijke betrokkenheid bij een dopingaffaire leken zijn carrière voortijdig de nek om te draaien ."
"motor/noun/ad20040320/13692"	19.1245760765815	-22.9005907948134	"De <font color=red><b>motor</b></font> is lekker pittig en laat een sportief brommend geluid horen ."
"motor/noun/ad20040410/19996"	-8.9316533567551	-1.66963420894588	"Theootje scandeerden de wielerfans als de bevlogen sportcommentator voorbijraasde achterop de <font color=red><b>motor</b></font> van Raymond Nackaert , zijn trouwe Belgische motard , die hem in de Tour ook reed op zondagmorgen ."
"motor/noun/ad20040417/45299"	12.4453799431644	-54.8225270727281	"De 1,6 liter <font color=red><b>motor</b></font> is een zestienklepper van de traditionele soort : als je hem flink op toeren houdt , kan er sportief worden gereden ."
"motor/noun/ad20040417/71111"	36.1814017785509	-7.60792101442447	"Zaak is wél de <font color=red><b>motor</b></font> zo vlug mogelijk op 2000 toeren te krijgen , want dan is hij op het toppunt van zijn trekkracht ( 315 Nm ) ."
"motor/noun/ad20040501/38851"	6.39338306020554	-13.0379146746494	"Nou wil dat niet direct zeggen dat de Kawasaki voor iedereen een betere <font color=red><b>motor</b></font> is ."
"motor/noun/ad20040503/32913"	-32.2196267658099	2.32515066633478	"Al in de tweede ronde lagen drie coureurs naast hun <font color=red><b>motor</b></font> ."
"motor/noun/ad20040516/73771"	33.0614370336025	50.9174012517613	"Door de hamerslagen en doordat de sleutels nog in het contact zaten , startte de <font color=red><b>motor</b></font> spontaan ."
"motor/noun/ad20040522/75197"	32.9081302919169	-11.8040508244464	"Even later scheurt de hemel boven Zeewolde dan ook open , wanneer we de <font color=red><b>motor</b></font> in de buurt van de fabriek doortrekken tot 6000 toeren ."
"motor/noun/ad20040529/32756"	15.2193515273062	-19.9418184138923	"De testauto is voorzien van een vijftraps automatische transmissie ( ¤ 2906 ) en dat is een voortreffelijke bak die de <font color=red><b>motor</b></font> goed aanvoelt ."
"motor/noun/ad20040607/33254"	-36.4291491405048	-1.23564984513808	"Het was inmiddels droog , maar kort na de start begon het opnieuw te druppelen , waardoor de <font color=red><b>motoren</b></font> glibberend over de baan gingen ."
"motor/noun/ad20040626/36279"	32.8679237680633	59.0276068434095	"Het eerste antwoord is meteen binnen nadat je de <font color=red><b>motor</b></font> hebt gestart ."
"motor/noun/ad20040710/19853"	-11.4689669616925	-31.0875839565707	"De <font color=red><b>motor</b></font> is koud , heeft Elfakri aan de kap gevoeld ."
"motor/noun/ad20040925/30368"	12.6806226734267	-20.970129052061	"De <font color=red><b>motor</b></font> is goed in staat tot stevige prestaties en vlotte inhaalacties ."
"motor/noun/ad20040925/44409"	-9.78666736446447	-0.210748358535615	"Juan Carlos staat bekend om zijn passie voor snelle <font color=red><b>motoren</b></font> en zeilboten ."
"motor/noun/ad20041007/19733"	26.5274208996881	23.5792673210701	"Nadat de <font color=red><b>motor</b></font> met een oorverdovend lawaai uit de speakers was weggereden , verschoof het podium de 20 zwarte mannequins om plaats te maken voor 20 in zoetroze geklede modellen die eruit zagen als verse bonbondozen ."
"motor/noun/ad20041007/47447"	33.9898549252659	40.1445442372075	"Heren , start uw <font color=red><b>motoren</b></font> ."
"motor/noun/ad20041213/20931"	-22.5067019282886	18.4347477710375	"Toen de <font color=red><b>motor</b></font> het weer deed , heeft de Koopmansdank het scheepje begeleid tot de trailerhelling bij de Roompotsluis ."
"motor/noun/ad20041218/50002"	43.9854501253697	-27.4264466460062	"De laatste garage maakte het erg bont ; er klonk een raar geluid bij de <font color=red><b>motor</b></font> en alle V-snaren moesten vervangen worden ."
"motor/noun/ad20041223/43885"	-49.7191644341246	-3.37944516993559	"Toch is het ook voor hem nieuw , want hij was gewend op de <font color=red><b>motor</b></font> te rijden ."
"motor/noun/nrc19990120/56865"	24.7007693813966	25.6729388380357	"Dat komt niet alleen door het lawaai van de <font color=red><b>motoren</b></font> maar ook door de wrijving van het toestel met de lucht ."
"motor/noun/nrc19990121/23950"	32.4137132170322	-37.2912925539455	"En als ik een vliegtuig hoor dat een afwijkend geluid maakt , kijk ik toch omhoog of de <font color=red><b>motoren</b></font> er nog aanhangen ."
"motor/noun/nrc19990408/6134"	43.8752843145382	24.3237898275686	"Pas in de slotfase draaide de <font color=red><b>motor</b></font> van de thuisclub op volle toeren ."
"motor/noun/nrc19990710/48299"	-9.03547219859492	21.8981322282743	"In Kosovo gebruikte het iedere denkbare misleidingstactiek : kartonnen tanks , vliegtuigen die waren nagebouwd van boomstammetjes of onder de staart van veel grotere burgervliegtuigen waren geparkeerd en triplex vrachtauto's met een potkachel erin die een draaiende <font color=red><b>motor</b></font> moest simuleren ."
"motor/noun/nrc19991009/1326"	-5.80679303246031	19.5473178698523	"Op de Buitenhof ten slotte is er een , maar wel half bezet door een auto met draaiende <font color=red><b>motor</b></font> en een man en een vrouw op de voorstoelen ."
"motor/noun/nrc19991016/15418"	-4.39493395503005	-11.8506802025845	"De <font color=red><b>motor</b></font> klimt niet meteen - zoals bij tot nu toe bekende CVT's - naar maximale toeren om nerveus en met veel geraas naar hogere snelheden te accelereren maar kiest meer geleidelijk het bij iedere snelheid corresponderende ideale toerental ."
"motor/noun/nrc19991105/3406"	-32.7866513580977	-22.22247951821	"Op hun <font color=red><b>motor</b></font> met zijspan reizen Rob en Dafne de Jong de wereld rond ."
"motor/noun/nrc19991111/86389"	-4.95621326708251	15.5944810840786	"In de straatjes van Banda Atjeh wemelt het van de brommers en <font color=red><b>motoren</b></font> , maar geen enkele berijder draagt sinds maandag meer een helm ."
"motor/noun/nrc19991127/40761"	-2.09662547833207	33.1329309495772	"Op die manier hoopt het GHR het zeehavengeld , het boeiengeld en de kosten van olie ( voor een <font color=red><b>motor</b></font> die stroom levert voor de boordverlichting ) en uiteraard de noodbemanning terug te krijgen ."
"motor/noun/nrc19991127/7720"	-18.8987790115161	-13.1836271918723	"Een belangrijke bron van geluid is de lucht die door de grote fan aan de voorzijde van de <font color=red><b>motor</b></font> naar achteren wordt geblazen en vervolgens de stators passeert ."
"motor/noun/nrc19991127/7785"	-14.2772179927709	-36.3444854330857	"De bekleding van de binnenkant van de inlaat van de <font color=red><b>motor</b></font> is ook grondig bestudeerd ."
"motor/noun/nrc19991127/7870"	36.9387540579978	-31.2089492635781	"Een belangrijke bron van geluid is het snelheids- en temperatuurverschil tussen de door de <font color=red><b>motor</b></font> uitgeblazen lucht en de omringende lucht ."
"motor/noun/nrc19991217/5676"	-60.5686818099184	40.9252550251036	"Rob en Dafne de Jong reizen op hun <font color=red><b>motor</b></font> met zijspan de wereld rond ."
"motor/noun/nrc19991228/29975"	0.697793663230015	22.7124864834161	"Zij klagen vooral dat we met de computer verdomme nog in het stadium zitten van de allereerste auto's - een <font color=red><b>motor</b></font> met een koets eromheen - en hoe lang gaat het nog duren voordat het allemaal écht werkt ?"
"motor/noun/nrc20000113/57037"	-29.2254829177695	-35.3624319782554	"Een groot aantal originele <font color=red><b>motoren</b></font> van de afgelopen honderd jaar zijn bijeengebracht in een gebouw dat niet voor niets fungeert in de openingsscène van de laatste James Bond film , die op zichzelf al de moeite van een bezoek waard is ."
"motor/noun/nrc20000128/16938"	-30.7042965065629	-26.9172870724063	"Ongeveer een maand geleden plaatsten Rob & Dafne de Jong , die met hun <font color=red><b>motor</b></font> de wereld rondrijden met een zijspan vol kindertekeningen , een oproep op de Kinderpagina voor hulp aan een jongen met een klompvoet in Ethiopië ."
"motor/noun/nrc20000129/1365"	-10.8427577386849	37.2328983081291	"Soms zoemt de stilte , alsof er ergens heel in de verte een <font color=red><b>motor</b></font> draait ."
"motor/noun/nrc20000218/3618"	-43.1326521878702	-33.0818154396898	"De actie kwam december vorig jaar op gang na een stuk op de Kinderpagina van Rob en Dafne de Jong , twee Nederlanders die met een <font color=red><b>motor</b></font> een reis rond de wereld maken , met een zijspan vol kindertekeningen ."
"motor/noun/nrc20000308/30793"	-6.61626197720413	-24.4440562101046	"In de pits liet ik de <font color=red><b>motor</b></font> vier keer afslaan ."
"motor/noun/nrc20000408/38566"	32.7797629843404	-2.02328115001642	"Een oude renner is meer een diesel bij wie de <font color=red><b>motor</b></font> langzaam toeren maakt . ""
"motor/noun/nrc20000414/23655"	-44.9208987661051	-30.8934147737228	"Ze hebben dat gedaan na een oproep , afgelopen kerst , van de twee Nederlanders Rob en Dafne de Jong , die een reis rond de wereld maken met hun <font color=red><b>motor</b></font> met zijspan ."
"motor/noun/nrc20000428/2385"	-42.5167560212154	-31.1515933032699	"Op hun <font color=red><b>motor</b></font> met zijspan maken Rob en Dafne de Jong een reis rond de wereld ."
"motor/noun/nrc20000429/20551"	8.71479344575063	-0.769124845941935	"De zes verwachten dat de inkopen van onder meer brandstof , <font color=red><b>motoren</b></font> en onderhoudsdientsten 32 miljard dollar ( 76,8 miljard gulden ) per jaar zullen bedragen ."
"motor/noun/nrc20000620/49797"	-25.6867823661141	-12.8054540139434	"De politie-agenten - te voet , te paard en op de <font color=red><b>motor</b></font> - gebruikte de knuppel en rubberen kogels om de massa uiteen te drijven ."
"motor/noun/nrc20000621/10842"	-12.3827777344737	-57.942114248394	"Doordat de Duitse economische <font color=red><b>motor</b></font> op toeren begint te komen , trekt ook de conjunctuur in de eurolanden eerder aan dan verwacht ."
"motor/noun/nrc20000718/31961"	-0.774581106009203	21.3203937084322	"De Tourdirectie heeft vanmorgen strengere veiligheidsmaatregelen aangekondigd voor de uitgebreide karavaan van auto's en <font color=red><b>motoren</b></font> ."
"motor/noun/nrc20000805/55126"	1.98217946554189	-2.61524290590648	"De getijdencyclus zou een belangrijke <font color=red><b>motor</b></font> kunnen zijn van de fluctuaties van het klimaat op aarde ."
"motor/noun/nrc20000815/43105"	-24.3926415592863	59.6440400878044	"Oud-wereldkampioen Museeuw werd zondag op zijn <font color=red><b>motor</b></font> aangereden door een auto ."
"motor/noun/nrc20000923/96054"	50.8874242665252	8.81263429118835	"Terwijl in de rest van Europa bijna een burgeroorlog uitbreekt over de hoge dieselprijzen , laat Jaap Schot de <font color=red><b>motoren</b></font> op volle toeren draaien om weer naar Zierikzee terug te keren ."
"motor/noun/nrc20000925/3844"	-55.678278754477	19.9489307256526	"De Canadezen lieten 's nachts tegen de kou de <font color=red><b>motor</b></font> draaien , waarbij gevaarlijke gassen in de camper terecht zijn gekomen ."
"motor/noun/nrc20001004/43535"	-10.3428533753161	23.5178202961425	"Uit een bus met een stationair draaiende <font color=red><b>motor</b></font> stapt de tegenstander van voetbalclub ADO Den Haag op deze zaterdagmiddag naar buiten ."
"motor/noun/nrc20001113/54419"	-16.1858698906963	-29.4478074555856	"vul het systeem met schoon water en laat de <font color=red><b>motor</b></font> twee minuten lopen"
"motor/noun/nrc20001125/23589"	-8.25164910126161	-9.32287118385377	"De Duitse bondskanselier Gerhard Schröder benadrukt dat zijn land juist <font color=red><b>motor</b></font> wil zijn van integratie met een sterke Europese Commissie ."
"motor/noun/nrc20001204/16393"	2.85721886866279	48.0870791904364	"Een extra handicap bij de topconferentie in Nice is dat de traditionele Frans-Duitse ` <font color=red><b>motor</b></font> ' van Europa al geruime tijd hapert ."
"motor/noun/nrc20001215/8908"	34.7738390123198	-0.206477930339581	"Tussen de zes- en negenduizend toeren trekt de <font color=red><b>motor</b></font> het beste ."
"motor/noun/nrc20001228/39441"	-21.2008437068661	25.5762614233294	"De in de Oekraïne gefabriceerde <font color=red><b>motor</b></font> van de derde trap faalde evenwel en de raket stortte neer , vermoedelijk in de buurt van het eiland Wrangel , tussen Kamtsjatka en Alaska ."
"motor/noun/nrc20010105/14392"	-42.5446330595136	-29.1503757650834	"Dat gebeurde op initiatief van Rob en Dafne de Jong , die met hun <font color=red><b>motor</b></font> met zijspan vol kindertekeningen een reis rond de wereld maken ."
"motor/noun/nrc20010120/47742"	-59.192031084981	42.2519762554668	"Vanwege de vrijkomende radioactiviteit kunnen deze nucleaire <font color=red><b>motoren</b></font> natuurlijk alleen buiten de aarde worden gebruikt ."
"motor/noun/nrc20010208/81328"	0.096551522965363	-6.63093203652078	"` Het gaat om de potentie van de <font color=red><b>motor</b></font> , gecombineerd met de gerieflijkheid van de moederschoot ' ."
"motor/noun/nrc20010208/9640"	34.8651047973041	53.0869717478304	"Het starten is vrijwel geluidloos en brengt de <font color=red><b>motor</b></font> vrijwel onmiddellijk op toeren ."
"motor/noun/nrc20010316/88648"	-17.731832293776	-2.37824283125388	"De TT races in Assen bijvoorbeeld : " Als ik een uurtje zit en wat aan het geronk gewend ben , doe ik de ontdekking dat het ontbreken van motorgebrul een onprettige leegte doet ontstaan , een soort suizende afgrond die alweer wordt gevuld als een <font color=red><b>motor</b></font> voorbijkomt ."
"motor/noun/nrc20010407/99670"	24.4897919436965	-2.04403113636135	"Dit onderdeel moet bestand zijn tegen de maximale koppel die de <font color=red><b>motor</b></font> bij nul toeren uitoefent , bij het optrekken ."
"motor/noun/nrc20010414/21425"	6.49930137751158	-1.62092342197916	"Bekend en/of berucht zijn de beleggingsplannen met aandelen of indexen , als trekpleister en <font color=red><b>motor</b></font> ."
"motor/noun/nrc20010425/26144"	-20.8997632003485	-38.7325242640725	"Zo is muis Rudolf is verliefd op Millie , en niet op Sissy die in een minirok een gele <font color=red><b>motor</b></font> met zijspan berijdt ."
"motor/noun/nrc20010605/65630"	-31.0954049317186	-37.5974625593464	"In Tiel lieten nabestaanden de overledene vervoeren op het zijspan van de <font color=red><b>motor</b></font> ."
"motor/noun/nrc20010605/65739"	-47.5394788336864	-7.38084430931026	"" Clubs reden hun overledenen al vaker per <font color=red><b>motor</b></font> met zijspan en dan houtje-touwtje die kist erop naar de begraafplaats " , vertelt een woordvoerder ."
"motor/noun/nrc20010615/22673"	52.8205172549683	24.795798920275	"Die zette de <font color=red><b>motoren</b></font> op volle kracht voluit , maar manoeuvreerde verkeerd en ramde de voorkant van het Maltese schip ."
"motor/noun/nrc20010621/43798"	-12.747082995644	-20.4184920441277	"Maar de mooiste <font color=red><b>motor</b></font> is misschien wel de step die het Asser jongetje en motorgek Willem Jan Kleppe in de jaren vijftig in elkaar knutselde ."
"motor/noun/nrc20010621/43846"	-45.6577476106009	-33.2546547265385	"Zo leek hij op de <font color=red><b>motor</b></font> met zijspan van zijn idool , de Zwitser Camathios ."
"motor/noun/nrc20010706/24258"	1.88976678878579	10.1829023962787	"De langzaam draaiende <font color=red><b>motor</b></font> is amper te horen , het windgeruis om kap en spiegels des te meer ."
"motor/noun/nrc20010712/17382"	-11.9453034153257	-22.5029387419593	"Dankzij de film Easy Rider kreeg de <font color=red><b>motor</b></font> het imago van vrijheid ."
"motor/noun/nrc20010728/45408"	54.1619027023428	-4.17442343766573	"De dialogen zijn verder uiterst spaarzaam , het zijn de <font color=red><b>motoren</b></font> die het hoogste woord voeren ."
"motor/noun/nrc20010728/82876"	2.7444084161941	44.8023875675158	"De <font color=red><b>motor</b></font> van Van Heeswijk haperde , terwijl het peloton elke dag al vanaf het eerste uur vol gas reed ."
"motor/noun/nrc20010801/39059"	7.9176331449846	-27.4834587448382	"Als tandem vormen ze de krachtige <font color=red><b>motor</b></font> die het kwartet van een uiterst effectieve stuwkracht voorziet ."
"motor/noun/nrc20010810/69186"	-14.6487723633173	42.8153812086179	"" In mijn jeugd vond ik die jongens met hun <font color=red><b>motoren</b></font> die ze brullend lieten draaien heel eng ."
"motor/noun/nrc20010816/57706"	-22.1100497477584	-9.60480061262042	"Onder een kap schuilt de <font color=red><b>motor</b></font> die aan de voorkant lucht aanzuigt door een rooster en er aan de onderkant met kracht weer uitblaast waardoor het 85 kilo wegende gevaarte los komt van de grond ."
"motor/noun/nrc20010825/6691"	0.251258444702336	-10.4788952035858	"Uiteraard is zo'n <font color=red><b>motor</b></font> niet zelfstartend en de rotor moest daarom met een bromfietsmotor op toeren gebracht worden ."
"motor/noun/nrc20010903/20724"	-14.3606595770644	25.3670547869879	"Rombouts : " Wij willen dat vliegtuigen vanaf grotere hoogten landen via een glijvlucht met stationair draaiende <font color=red><b>motoren</b></font> . ""
"motor/noun/nrc20010907/34652"	44.0720864428263	-16.8582034600807	"Dawoods chauffeur , die ongedeerd bleef , zei dat hij achter zich plotseling twee knallen hoorde en meteen daarna twee mannen op een <font color=red><b>motor</b></font> zag wegvluchten ."
