token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
prof/noun/parool20001111/24273	b	-0.93400465905	-0.942769420372	3.89715013948	-2.4952697706	-0.0801689863336	-0.161406422333	-2.8447463844	2.58786957532	-1.83520792181	0.943550912199	2.71101999061	3.45219714967	"In Parijs traden de Nederlandse <font color=""red"">profs</font> die in het buitenland speelden , aan tegen Frankrijk , en het officieuze Oranje won ."	5.53	3.15	3.93	4.73	1.2	1.04
prof/noun/parool20011001/42571	b	0.512950096053	-1.31845641002	-3.06349679326	2.6893006531	0.565037034036	-0.601611084878	1.51386608345	2.72484657766	-0.98276554402	-1.09828467254	-0.823505982532	-1.39914751675	"De Jonge Renner rijdt dan ook met ( semi ) <font color=""red"">profs</font> als John Talen , Martijn Lust en Martin van Steen ."	8.59	6.71	6.99	8.32	2.03	1.9
prof/noun/parool20010111/14351	b	1.78596337723	-0.771348974876	-0.90990957639	3.49548269053	1.12373138758	-0.121819370366	2.62528215626	-0.665755585752	8.73259921248	2.47326973411	-7.42316782492	-3.03821278223	"Voor de NBB was het wel een signaal dat de <font color=""red"">profs</font> behoefte hadden aan een andere benadering dan de amateurs ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/vk19970802/35734	b	2.90956267453	0.549980247176	0.819330625914	4.92458663776	1.76643252328	0.894166313949	2.06562502937	-2.19322860768	2.86029410229	-1.43561438234	1.97295656237	-1.89187707009	"De <font color=""red"">profs</font> zoals Vriesde willen me ."	7.79	6.86	6.18	8.47	1.09	1.14
prof/noun/vk19970818/13611	b	-0.089552786589	-1.33211693706	-2.57961709118	5.19543824671	0.467291061993	-0.645484892027	-2.9694099716	1.40685018702	-1.19856645451	-1.04161968914	3.30063049158	0.932945974026	"Een pijnlijke nederlaag voor de Engelse <font color=""red"">profs</font> ."	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/vk19971129/56735	b	0.0977426301647	0.64899857247	0.0480474850837	-0.556758526557	0.341990103627	0.486285604548	0.105361173452	1.30550983397	0.0769466902816	1.01741388865	0.415876749058	1.10206667431	"Hij rijdt volgend seizoen als <font color=""red"">prof</font> bij de Rabobankploeg ."	8.69	6.9	7.08	8.51	2.03	1.9
prof/noun/volkskrant19990201/49934	b	0.454447450611	-0.772961275558	-2.59253638871	3.9473742438	0.755398901883	-0.435307972406	-1.63964329893	0.870699520855	-1.14097323176	-2.25855614278	2.79074280549	0.527508499691	"Moseley , wiens beste prestaties als <font color=""red"">prof</font> tweede plaatsen in de open titeltoernooien van Fiji en Samoa waren , had voor de laatste ronde niet meer dan 69 slagen nodig en eindigde op een totaal van 274 slagen , veertien onder par ."	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/volkskrant19990319/80240	b	-1.2912057366	0.243248146257	-3.40385701572	1.28022670485	0.1038733786	-0.557608436464	-2.9645840286	-0.169673137419	-1.8645084924	-1.96130605492	2.17096061512	6.70718656374	"Raymakers werd op zijn zeventiende <font color=""red"">prof</font> en diende sindsdien tal van heren , onder wie de overbekende Leon Melchior en laatstelijk de niet minder bekende in paarden liefhebbende havenbaron Willem Cordia ."	7.27	5.1	5.66	6.71	0.8	1.46
prof/noun/volkskrant19990419/30312	b	1.80942353278	0.454124289804	1.67452905301	2.95682742985	1.20413824572	0.559210788815	1.20537898427	-1.2966783545	1.46139488441	-0.48051964803	1.03119910616	-1.38793229979	"Ik ben geen <font color=""red"">prof</font> die kan zeggen , 's ochtends ga ik naar de fysiotherapeut , 's middags zwemmen en 's avonds hardlopen ."	7.79	6.86	6.18	8.47	1.09	1.14
prof/noun/volkskrant19990929/10278	b	-1.17444520438	2.42706597488	-0.350195062037	-2.73771351095	0.260817107414	-0.761676231949	-1.54535967952	3.16122381733	-1.32189877767	1.55294281818	0.626423988707	2.86689335485	"Op 28-jarige leeftijd en in zijn zevende jaar als <font color=""red"">prof</font> maakt Jeroen Blijlevens over ruim een week in Verona zijn debuut bij een WK wielrennen ."	8.59	6.71	6.99	8.32	2.68	2.52
prof/noun/volkskrant19990930/63039	b	1.80163954937	0.212910276327	2.52403480159	3.7178155534	1.12476906527	0.423566639867	1.04119980057	-2.10434968739	1.78362329139	-0.871607162351	1.58649789017	-1.5077182912	"' De spelers moeten laten zien dat ze <font color=""red"">prof</font> zijn ."	6.41	4.71	4.8	6.31	0.75	0.7
prof/noun/volkskrant20000226/90328	b	-0.874293307483	-0.563664247985	0.947287364156	-3.49156201231	-0.217681470618	0.530840958426	2.92145541702	3.63157077328	-0.55182614247	3.54234917493	-1.01567393935	4.18945155026	"Omdat de burgemeester van Den Bosch het duel van de plaatselijke <font color=""red"">profs</font> tegen Ajax heeft verboden , zal PSV na zondag tien punten voorsprong tellen op Ajax ."	5.53	3.03	3.93	4.6	0.6	0.55
prof/noun/volkskrant20000228/32987	b	0.528115814695	0.743685037094	1.10165279974	-0.00841086787375	0.832989916143	0.129022963527	0.188766064246	0.839953228498	-0.0211009362617	0.207628314665	1.00205535839	1.17238655139	"Voor Delibas was het z'n 23e zege als <font color=""red"">prof</font> in 24 partijen ."	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/volkskrant20000623/49278	b	0.538041230848	-1.86861014162	6.66120376653	3.08011471577	-0.138813518048	-0.173085897404	0.176994641861	-4.71557484337	4.7000357006	-4.19622829888	4.1062491096	-5.08314217449	"Zijn conclusie : 27 procent van de amateurspelers en 45 procent van de <font color=""red"">profs</font> heeft langdurige mentale problemen ."	5.53	3.03	3.93	4.6	0.48	0.62
prof/noun/volkskrant20000814/8029	b	3.6859396712	1.53678032333	1.23039123176	4.31529362217	2.24489158851	1.04034268082	1.89409353058	-1.71805764508	4.6170581519	-0.919509968611	0.0835858453389	-2.75164728375	"Als we de teams pakken die we kunnen pakken , Zuid-Afrika en Italië , en je pakt een Aziaat en je hebt een uitschieter tegen Australië , terwijl dat ook <font color=""red"">profs</font> en ex-profs zijn , dan denk ik dat dit een realistisch doel is . '"	7.79	6.86	6.18	8.47	4.12	3.56
prof/noun/vk19970616/32931	b	2.74833295789	1.21705606507	1.10901261414	3.05154291675	1.7703042044	1.07512405262	1.53483545256	-0.848521011532	2.23680310953	-0.522736429536	0.91909214884	-1.24891940084	"De voormalige student gezondheidswetenschappen ( ' Dat ging niet samen met mijn sport , ik ben daarom nu dus <font color=""red"">prof</font> ' ) , grossierde in zijn leeftijdsgroep al in vele nationale en Europese titels ."	7.79	6.86	6.18	8.47	1.62	1.71
prof/noun/volkskrant20001201/27096	b	-0.89013586362	-0.217384911997	4.51859730524	-2.09562027522	-0.132565519965	0.549074685411	1.60811725976	3.28317903125	-3.39979763625	-0.0974646352976	4.32604115222	4.42620143292	"De Spaanse <font color=""red"">profs</font> hebben nu de hulp van de regering ingeroepen ."	5.53	4.39	3.93	5.98	1.68	1.75
prof/noun/volkskrant20010512/104314	b	-1.3603354758	-1.9284204762	-4.05869374167	-4.55867522125	-0.641100242789	-0.0713791560369	3.04126801683	6.05440815685	-1.79676402279	4.29068515182	0.799288704164	5.49093623532	"Groningers Piet Jansen en Jan Westerhof maakten bij die fenomenale triomftocht in Chili deel uit van het Nederlandse zestal dat na zwaarbevochten zeges op de lastige <font color=""red"">profs</font> uit de VS de finale van de Bermuda Bowl , de wereldbeker voor landenteams , bereikte ."	5.53	2.99	3.93	4.56	2.38	1.82
prof/noun/volkskrant20010619/31662	b	-0.823417079256	-1.37011402002	-1.1848591295	-3.61627572325	-0.470786799927	0.547313372642	1.13518487834	4.47915990185	0.101521109261	3.51934952077	-1.38183096819	3.08343738554	"De coachloze <font color=""red"">prof</font> won gisteren zijn eerste partij , tegen de finalist van drie jaar geleden , de Tsjech Damm , en droeg de zege op aan Alex Reijnders , de trainer van Schalken ."	5.53	4.46	3.93	6.06	1.13	1.18
prof/noun/volkskrant20010622/20899	b	0.34366742677	0.674098559475	0.894746170746	-0.304936655536	0.519807013101	0.599872143589	-0.00981796086393	1.073245159	-0.0989436796037	0.700163981068	-0.204698482599	2.5288708321	"Hij is pas 26 , werd al op zijn negentiende <font color=""red"">prof</font> , boekte 51 zeges bij de beroepsrenners en heette voor wielerminnend België dé opvolger van Eddy Merckx te zijn ."	8.69	6.9	7.08	8.51	1.71	4.49
prof/noun/volkskrant20011029/50970	b	0.40223923838	-0.690575895237	-2.857232777	3.77500406845	0.674141280273	-0.338731106589	-2.36124144527	-0.367963504974	-2.64338528188	-4.33474977931	1.66620904559	-7.609131969	"Het gemak waarmee de Amsterdammers hun ritme hervonden was in de eerste plaats de verdienste van jonge spelers die in staat bleken de pijn van de vernedering als volleerde <font color=""red"">profs</font> te verwerken en er zelfs de spirit voor de revanche aan ontleenden ."	8.59	6.71	6.99	8.32	4.78	4.22
prof/noun/volkskrant20011117/76085	b	0.454818898809	-1.45109594217	-1.58146891699	5.583962049	0.525566164186	-0.788808468406	-3.06349840663	-1.07570249245	-1.22193986354	-2.02746638951	4.35227234139	0.351563348298	"Welke Nederlandse <font color=""red"">prof</font> ging als geel-onthouder door het leven ?"	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/volkskrant20020302/35286	b	-1.11517834577	0.463160765238	1.22764830808	-2.69068458544	-0.274612253104	0.858039323671	-0.240287098576	2.95624623355	-2.26582545226	3.36916005956	-0.456881607151	4.61806918916	"Aardige kans dat niet Roy Sentjens ( een door Rabo opgeleide veel-winnaar die dit seizoen bij de <font color=""red"">profs</font> debuteert ) maar Vincent van der Kooij ( Rabo-verleden , dit seizoen profrenner bij Bankgiroloterij ) op termijn een goede beroepsrenner wordt , voorziet Voskamp ."	8.69	6.9	7.08	8.51	4.27	3.97
prof/noun/volkskrant20020325/59219	b	-0.382688309602	1.22292846494	2.63566973894	-1.29679545193	0.227160307661	0.439437818184	-1.68104891427	0.388701321813	-0.631060294391	-0.0836064086524	1.7278989895	1.31647308949	"De club die door de jaren heen buiten de boot gevallen <font color=""red"">profs</font> en betere amateurspelers van buiten liefderijk opnam wordt nu afgerekend op dit beleid ."	7.27	5.27	5.66	6.88	0.84	0.79
prof/noun/volkskrant20030519/43612	b	-0.557873339794	1.76171902144	1.35561152107	-1.4321665428	0.118472717429	1.16591595101	-0.647697799489	1.61049336431	-1.46446262133	1.30962156701	1.52219487921	3.2001089445	"Van Gulik werd twee jaar geleden <font color=""red"">prof</font> bij Lotto , maar kreeg op dat moment last van een voorhoofdholte-ontsteking ."	8.69	6.9	7.08	8.51	2.77	2.97
prof/noun/volkskrant20030828/23239	b	-1.78368348611	3.35307520624	2.54767219674	-3.78726844595	-0.289385269215	1.90188077193	-3.27361960585	2.23640127362	-2.84578242155	0.688439808118	2.87920117691	3.85053076269	"Ze werd <font color=""red"">prof</font> in maart 1989 en verdiende sindsdien ruim één miljoen dollar aan prijzengeld ."	7.27	5.27	5.66	6.88	2.31	2.38
prof/noun/volkskrant20030924/22112	b	0.712322337733	-3.1679415162	-8.4530497756	3.50349058798	-0.53712860402	-0.847540641603	7.79223478682	0.502848786762	6.62233203716	5.56610788822	-9.08054896097	-2.49968632943	"Burgemeester Zielhuis van Oldebroek heeft het bekerduel tussen de amateurs van WHC en de <font color=""red"">profs</font> van FC Groningen , morgen in Wezep , verboden ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/volkskrant20040410/51106	b	0.761065205768	0.693087339685	0.16106055939	1.26146680572	0.863084038928	0.173256641839	-0.202075147012	-0.183530887321	0.0976209987505	-0.689663619585	1.87382455346	0.178722890209	"De kans dat hij <font color=""red"">prof</font> zou worden was zo klein , hielden zijn ouders hem voor ."	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/volkskrant20040515/51135	b	1.64775949525	0.983317803539	0.873774319361	2.13279117534	1.15973443323	0.704602577615	1.26304316471	-0.788405830008	2.64952577303	0.714358087113	-1.41874594033	-1.33018815474	"' Prof worden is mooi , maar <font color=""red"">prof</font> blijven vind ik nog veel mooier ."	7.79	6.86	6.18	8.47	3.79	4.41
prof/noun/volkskrant20010205/53098	b	0.5549893867	-0.765319556896	-0.581396834018	-1.11272639837	0.312844190711	0.223670624989	-1.43239149098	-0.138598275501	2.3326795956	2.63258136084	-2.0640690827	3.11638243096	"Zondag moesten de <font color=""red"">profs</font> ploeteren door ijskoude modder ."	5.8	4.25	4.2	5.85	1.84	1.79
prof/noun/vk19970614/53589	b	2.89929554223	1.37502881007	1.16020183021	3.03234114202	1.73458572169	0.973919688517	1.40736441353	-1.15684609359	2.23200285843	-0.119903456915	0.37726510871	-1.11752447498	"Ik was maar een simpele Haagse jongen die het een voorrecht vond om te mogen fietsen , om <font color=""red"">prof</font> te mogen zijn ."	7.79	6.86	6.18	8.47	2.26	2.21
prof/noun/vk19970426/51834	b	1.90886139067	1.9597047316	0.714897802974	2.11154612896	1.48151038011	1.16388572801	0.697707757385	-1.05401450085	1.59972851384	-0.23924202002	1.06445518177	-0.43977989967	"Pas eind augustus maakten ze bekend dat ze <font color=""red"">prof</font> werden ."	7.79	6.86	6.18	8.47	1.09	1.14
prof/noun/vk19970326/8044	b	2.17032978851	-0.862903444194	2.97250043349	5.39572594654	0.990523678966	0.976809372131	0.145776189704	-3.46846347106	1.70453824709	-1.9415374223	3.58012369417	-1.61895884209	"Op die manier hopen de <font color=""red"">profs</font> meer invloed te kunnen uitoefenen op de ATP ."	5.53	3.6	3.93	5.19	0.45	0.47
prof/noun/parool20010710/29712	b	0.356857522143	0.693284307157	-0.363328828467	0.178423149509	0.420484381972	0.576585227342	-0.194332498673	0.438641081783	2.4931026924	1.29920596084	-1.69687457399	-1.05501453416	"En Van Vliet wilde per se <font color=""red"">prof</font> worden ."	8.69	6.9	7.08	8.51	5.32	5.18
prof/noun/parool20010903/33166	b	-0.163612705163	1.7358043387	3.99367811166	-0.0251122206951	0.0519461728033	0.262622626236	2.69618467347	1.29730150353	5.83667499943	0.52265914978	-1.22779129768	-3.79164106575	""" Vorig jaar zijn we weer een aantal zeer talentvolle jongens kwijtgeraakt aan de <font color=""red"">profs</font> ."	5.53	3.39	3.93	4.97	3.06	2.5
prof/noun/ad20000122/40700	b	1.71793679352	-1.22137261125	3.31497981932	2.92855547233	0.97259628326	-0.431578814335	-1.1968716903	0.623207465297	-0.695631715462	-2.26558385724	2.00309673887	1.10112631626	"De Britney Spears van het vrouwentennis is op de Australian Open aan haar 68ste toernooi als <font color=""red"">prof</font> bezig , ze is de meest gefotografeerde girl van de WTA-Tour maar staat nog altijd op welgeteld nul titels ."	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/parool20011105/44484	b	1.07656017157	0.556525028073	0.0810908387056	1.99248659294	0.86249311332	0.166282509092	0.502876074893	-0.370725781208	2.61545568201	1.26993430767	-1.00034260112	-3.02034031624	"Hij heeft als semi-prof moeite de <font color=""red"">profs</font> bij te houden ."	8.59	6.71	6.99	8.32	6.88	6.32
prof/noun/parool20011208/70506	b	0.916713890855	-0.814852965147	3.69073517674	1.71847648674	0.696294441961	0.343541758271	-0.929658196557	-1.47603850572	-0.0287135942457	-1.82898437504	4.08438722227	0.629503749507	"HET WAS EVEN schrikken voor de <font color=""red"">profs</font> van Top Zwemmen Amsterdam toen ze zwembad De Thermen in Alphen aan den Rijn binnenkwamen ."	6.41	4.71	4.8	6.31	0.7	0.76
prof/noun/parool20021014/25623	b	-0.506106114554	1.03466046485	-1.82625099803	0.0161405727198	0.0301017072231	0.583595089487	-0.877484547363	0.209198412755	3.87008446146	2.86931552955	-4.10927673502	-1.11902915422	"Misschien wordt het tijd dat de topclubs ( ook de <font color=""red"">profs</font> ) eens een kijkje gaan nemen bij de amateurs van AHBC ."	8.69	6.9	7.08	8.51	5.32	5.18
prof/noun/parool20030616/2097	b	0.194492345902	0.859420809328	1.16558472914	-0.565321751533	0.429114616049	0.799677088843	0.0674069963084	0.851496391421	-0.203435277634	0.315031225302	1.52211168657	1.58065457567	"Bij de Rabobank hadden ze twee jaar geleden geen plaats voor hem bij de <font color=""red"">profs</font> , daar moest hij nog een jaar in de amateurploeg rond blijven rijden ."	8.69	6.9	7.08	8.51	1.71	4.65
prof/noun/parool20031002/40000	b	2.26741575143	0.962007299674	0.670373948794	2.69363525489	1.49931204532	0.253668214936	0.732766559171	-0.800348947826	0.582256277027	-0.636671399721	1.39599204456	-0.297516202075	"Je moet als <font color=""red"">prof</font> accepteren dat er zestien miljoen bondscoaches zijn ."	8.59	6.71	6.99	8.32	1.98	1.98
prof/noun/parool20040207/59310	b	-0.522244955688	-1.86580152112	-3.61921080221	-3.17524442708	-0.403966113044	0.0366047146848	2.5472522821	4.36676786321	-1.97415172156	3.41940087959	-5.35155813202	5.30917082546	"Het Nederlands honkbalteam heeft ook de tweede oefenwedstrijd tegen de <font color=""red"">profs</font> uit Curaçao en Aruba gewonnen ."	5.53	4.46	3.93	6.06	1.07	1.84
prof/noun/parool20040207/60115	b	0.419262747489	0.562067162298	0.836634659902	0.00538972310476	0.485334134595	0.506517842677	0.145476842954	0.853206638928	-0.0576977009074	0.05006626468	1.32616056548	1.06048766777	"De Canadees is dan ook pas bezig aan zijn tweede jaar als <font color=""red"">prof</font> en bivakkeert nu al dicht bij de beste tweehonderd tennissers ."	8.69	6.9	7.08	8.51	1.92	1.49
prof/noun/parool20040608/37940	b	0.00214079345105	0.424116923148	-0.000100622023826	-0.933864501624	0.239205345638	0.901235761767	1.0269681436	1.87766685224	0.632556226402	2.43827512692	-1.3643369718	1.77979300274	"Morgen rijdt hij in dat shirt het kampioenschap bij de <font color=""red"">profs</font> ."	8.69	6.9	7.08	8.51	2.64	2.44
prof/noun/trouw19990208/16182	b	2.23330328642	-0.874085449163	3.31321009593	6.49043103351	1.40753485457	-0.0454218264863	3.57980083621	-3.59328412427	2.41770153663	-2.99675297273	2.51102530609	-4.50343871059	"De Wereldoorlog hield de <font color=""red"">profs</font> thuis ."	6.41	4.71	4.8	6.31	0.42	0.37
prof/noun/trouw19990505/25975	b	0.966654547241	2.28278832932	-5.60382760585	1.56430654166	1.213169143	-0.402568554458	4.99777637844	0.106784309323	3.76490292223	2.75425428487	-4.13915403943	-0.642386057894	"Pas in de derde ronde van dit toernooi kunnen de Nederlanders tegenover de echte profs komen te staan ; de <font color=""red"">profs</font> van een Engels districtsteam tegen de amateurs van Oranje ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/trouw19990512/50561	b	0.186627990166	3.4155884022	4.15765784057	-1.05606368723	0.688641914878	1.86894048302	-2.20774311457	1.74416612522	-3.15470512696	3.01782609312	0.249486587141	5.54227491106	"Geoffrey Prommayon , <font color=""red"">prof</font> bij Willem II , was zondag op tv ."	8.69	6.9	7.08	8.51	2.51	2.35
prof/noun/trouw19991220/718	b	0.22343796178	2.18990625333	-4.42667294062	1.13835738429	0.455030909074	1.5395159916	4.64006242562	1.45142418054	5.61449456458	5.44598574989	-6.89467673317	-0.657607603119	"Het was een wedstrijd van de ambitieuze <font color=""red"">prof</font> tegen de gretige doch tevreden amateur ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/trouw20010829/28821	b	-0.461124910782	1.26251316781	-0.503345306905	-1.17609501032	0.101077711669	0.774758820593	-0.125939842181	2.13198066464	1.71872480221	2.57002479247	-2.47819400401	0.998825624549	"De Westlander , opgeleid bij de amateurs van de Rabobank , werd vorig jaar <font color=""red"">prof</font> bij Team Cologne ."	8.69	6.9	7.08	8.51	5.32	5.18
prof/noun/trouw20010904/8729	b	-1.00090316753	-1.3924575751	-0.0849913046393	-4.70879500528	-0.536578912616	0.0460145532615	0.734289935263	4.8116675828	0.311186047226	10.3081573509	-6.56728677263	6.47565725495	"Eerstejaars <font color=""red"">prof</font> Thorwald Veneberg maakt zaterdag zijn debuut in een van de drie grote wielerrondes ."	5.53	3.38	3.93	4.96	4.37	3.81
prof/noun/trouw20011110/32128	b	1.95467361878	1.26315232827	2.262569848	2.36399711691	1.45966100116	0.416088458373	0.152763324272	-1.51882276056	1.33084745999	-1.97139452069	3.37309388927	-0.971585409667	"Dat betekende dat alle spelers naar school terug waren gekomen , inclusief diegenen die nu <font color=""red"">prof</font> waren , elders studeerden of uit Amsterdam ( mijn zoon ) kwamen ."	6.41	5.4	4.8	7.0	1.37	1.6
prof/noun/trouw20020104/9967	b	-2.07252741777	1.88245970928	-1.72300819674	-4.76660030766	-0.589069325736	1.64720156048	1.95955945477	4.36490780562	-0.112556963582	8.44992415041	-4.78424088226	4.68792541676	"De Knegt , tweedejaars <font color=""red"">prof</font> , boekte dit seizoen al veel topvijf-klasseringen in internationale wedstrijden , maar mocht pas eenmaal ( Berlijn ) het podium bestijgen ."	6.6	5.54	4.99	7.15	5.76	5.2
prof/noun/trouw20020406/26517	b	4.94379000906	2.79016305583	-5.5450499129	2.59614451129	2.07827638848	2.55378836125	5.46376692354	1.47586552155	4.57537969813	0.644899803176	-2.37693941403	-2.06331017675	"De duizenden recreanten die er de laatste weken op bedevaart gingen zagen af en toe een <font color=""red"">prof</font> voorbij vliegen ."	6.02	4.87	4.42	6.48	2.37	2.31
prof/noun/trouw20020429/23030	b	2.27938932839	2.23981519698	3.02673075976	2.60994962363	1.81934897201	0.319761616223	0.0477628865767	-1.93173669172	-0.31056465549	-3.08518755586	4.47247213829	-0.668378860579	"Of het contract van deze duurbetaalde <font color=""red"">prof</font> verlengd moest worden , was een gerede vraag ."	7.27	5.1	5.66	6.71	1.68	1.75
prof/noun/trouw20020525/25800	b	-0.778947170623	1.4300664377	3.59269890881	-1.29967874937	0.0385071922342	0.950662843715	-2.46353871427	1.43957289739	-2.12108747843	0.292861050515	2.89838598159	2.9853746072	"Sinds de opening in 1988 is Merelle - ooit <font color=""red"">prof</font> bij Red Star Paris , Rouen en Bordeaux - verbonden aan het imposante Centre Technique National du Football in Clairefontaine ."	8.69	6.9	7.08	8.51	2.19	1.7
prof/noun/trouw20021012/24497	b	-2.1169316418	-1.88002575284	-3.26282198425	-5.95788074154	-1.05927724921	0.126134506908	0.993183864889	6.67750943893	-0.378563303817	5.96098713289	-3.93559522382	5.57338693512	"In het Belgische Zolder staat morgen een wereldtitel voor de <font color=""red"">profs</font> op het spel ."	6.64	4.77	5.04	6.37	3.04	2.76
prof/noun/trouw20040424/40844	b	-2.03354078816	-0.0397776745534	2.81722531742	-4.29515628796	-0.784539783237	0.792252710358	-0.841355516908	3.56822063013	-1.73933161212	-0.44048385251	1.51876150964	3.54544409349	"Verbruggen zag enkele jaren terug het gevaar dat de <font color=""red"">profs</font> zich naar het voorbeeld van de NBA ( basketbal ) en de NFL ( American football ) zouden gaan afsplitsen ."	6.49	5.27	4.88	6.88	0.84	1.34
prof/noun/trouw20040612/40138	b	3.73617048073	0.793820522251	2.38616045322	5.01373543213	2.43423362169	0.646624324543	1.67648704514	-2.84077617362	3.10063091164	-3.33932685739	2.27450475482	-3.77636838261	""" Allemaal gezeur van die verwende <font color=""red"">profs</font> "" , zegt Glenn Verlaan uit Amstelveen ."	5.96	4.27	4.36	5.87	1.69	1.38
prof/noun/trouw20040817/39118	b	-0.138831368383	0.860720110951	-0.631598060361	-0.528077040895	0.353292778004	0.226839187098	-0.519027497001	1.65258553053	-0.503033410229	1.12180826758	0.305562340213	1.95478039658	"Hij leidde de Tsjechische ploeg als bondscoach naar het olympisch goud in Nagano 1998 waar de <font color=""red"">profs</font> debuteerden als olympiërs ."	8.59	6.71	6.99	8.32	4.27	3.97
prof/noun/vk19970315/30874	b	3.36065780126	-1.65078981581	-1.25272875501	-2.24153703539	0.460893678424	2.0552245203	2.22415428665	3.29384336222	0.101783444309	1.63570334082	0.398066479276	1.74066499686	"Nog drie <font color=""red"">profs</font> kregen ooit een schorsing van tien weken : Romano Sion ( Haarlem ) in het seizoen 1990-1991 , David Loggie ( Sparta ) een jaar later en Henk Vos in 1985-1986 ."	5.0	4.39	3.42	5.99	1.32	1.18
prof/noun/parool20001219/28539	b	-1.29454586429	-4.08618526671	-8.76185509819	2.7217080247	-1.1912088121	-0.969419252777	7.49141928643	1.33934069044	7.64767344201	5.25217866701	-7.36035442786	-1.39410207693	"Een bokswedstrijd in Havana tussen de amateur Felix Savon en de <font color=""red"">prof</font> Mike Tyson organiseren , natuurlijk ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/ad19990920/45703	b	0.183359097491	-3.05762935508	10.2640820757	-0.0291837856036	-0.00906667646359	-0.910949473679	0.221361585585	-7.20139944448	2.90135204122	-3.3499409713	2.79468675335	-4.81110896581	"Na een nachtje in de cel mocht de voormalige <font color=""red"">prof</font> na het betalen van een borgsom van 7000 naar huis ."	5.53	3.06	3.93	4.64	0.66	0.46
prof/noun/NB_20051006_01/5986	b	-2.07230257472	4.02723894055	2.59035824727	-6.26745974908	-0.772185095342	2.60250196704	-1.55305900808	5.40529032172	-3.57354029112	1.26048040782	2.3981705808	3.78521084494	"drie jaar langer <font color=""red"">prof</font>"	6.49	5.27	4.88	6.88	1.26	0.79
prof/noun/ad19990729/27931	b	0.985707131983	0.424904028344	-0.0497310939637	1.48743334753	0.81003337988	0.14958393093	0.836518589956	0.215496916324	0.725326303108	0.108932210085	0.658271898124	0.147237499011	"Hij kan als 13e jaars <font color=""red"">prof</font> van het bescheiden Batavus niet winnen in Chaam ."	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/LN_20001223_01/49522	b	-17.8702043883	18.8526779197	-20.3739778565	-4.36098983013	-15.4628752577	-3.13804232021	8.18806970342	13.6509723346	-2.74216541019	18.4005142803	-14.3757548037	0.610296149562	" <font color=""red"">Profs</font> : Bondorenko - Moreaux , El Houari -Roussel , Waelkens - Bediouri ."	4.75	3.08	3.18	4.65	6.75	6.19
prof/noun/LN_20010202_01/198817	b	1.97099686327	0.818999360206	0.0628244883285	1.94284559796	1.13852323091	1.08271130245	1.92400940142	-0.245032854544	1.90520331021	0.722344841329	0.352831764397	-0.140966489065	"En dat wordt het voornaamste streefdoel : op het einde van het seizoen wil ik een overgang naar de <font color=""red"">profs</font> op zak hebben ."	7.79	6.86	6.18	8.47	2.28	1.72
prof/noun/LN_20010205_01/137491	b	-1.71060990623	-1.66778259128	-2.30582052286	-4.44515775348	-0.778766202533	0.916612308438	1.36619066451	5.54651597819	0.305346062172	4.6595982288	-3.15299028804	2.97004725501	"In het Tsjechische Tabor won Erwin Vervecken gisteren de strijd om de wereldtitel veldrijden bij de <font color=""red"">profs</font> ."	8.69	6.9	7.08	8.51	3.04	2.98
prof/noun/LN_20010320_01/19257	b	2.36042285534	1.80574291455	1.80896072007	2.78678081127	1.7113667719	0.624289897056	0.590807311733	-1.42871281884	1.54072101189	-0.423003552495	1.47247703448	-0.096135286272	" <font color=""red"">Prof</font> van 19"	7.27	5.1	5.66	6.71	1.92	1.36
prof/noun/LN_20010410_01/66908	b	1.17015405134	0.3453176422	-0.172397713101	2.33287739946	0.955379736274	0.0733421160036	0.111908295029	-0.627957376991	0.635455463211	-1.05568022673	1.68872703118	-0.657889190151	"Hij vroeg ons als echte <font color=""red"">profs</font> te reageren en zei dat hij ons de naam van de opvolger zou laten weten nog voor die in de kranten wordt afgedrukt . """	8.59	6.71	6.99	8.32	1.92	1.49
